#{"t_start": 1693147490.012485, "env_id": "gym_examples/Schedule-v0"}
r,l,t
-19,70,50760.216089
-21,128,50760.790142
-18,19,50760.878314
-15,121,50761.418767
-19,84,50761.792905
-19,123,50762.338754
-43,137,50762.948687
-20,86,50763.349441
-15,96,50763.777131
-15,83,50764.148167
-17,179,50764.940195
-35,207,50765.866096
-19,95,50766.292056
-17,165,50767.031611
-17,78,50767.384029
-16,82,50767.766836
-19,64,50768.056928
-56,207,50768.991338
-17,58,50769.252661
-17,28,50769.37962
-33,173,50770.154754
-17,151,50770.828278
-19,145,50771.472618
-19,261,50794.269263
-17,135,50794.827799
-17,53,50795.048091
-35,83,50795.397754
-17,70,50795.693433
-15,81,50796.038064
-17,39,50796.20622
-17,18,50796.285695
-17,32,50796.423835
-17,32,50796.563662
-15,77,50796.89396
-16,124,50797.424799
-15,48,50797.632332
-30,58,50797.889371
-40,132,50798.486106
-57,117,50799.007093
-60,111,50799.505028
-15,40,50799.682826
-17,76,50800.020612
-15,63,50800.300873
-17,42,50800.488902
-28,94,50800.90932
-17,117,50801.429494
-59,73,50801.767283
-17,63,50802.050462
-18,76,50802.390176
-19,114,50802.914629
-57,295,50804.237188
-133,153,50804.944014
-38,83,50805.323386
-17,131,50805.905548
-19,214,50806.851087
-17,236,50807.918961
-19,112,50808.42213
-17,38,50808.593939
-17,40,50808.774361
-17,106,50809.247545
-17,236,50810.294158
-19,22,50810.395354
-38,101,50810.846539
-15,23,50810.950772
-19,21,50811.046605
-51,84,50811.428079
-16,67,50811.7453
-17,28,50811.873101
-17,29,50812.005521
-16,150,50812.674348
-15,26,50812.79211
-66,174,50813.573086
-17,190,50814.413219
-71,94,50814.840598
-33,62,50815.122522
-17,85,50815.500555
-17,33,50815.648356
-16,100,50816.105634
-17,92,50816.518359
-17,31,50816.659139
-15,63,50816.940841
-17,28,50817.069329
-17,26,50817.187975
-17,389,50818.915942
-16,247,50820.015648
-304,217,50821.024987
-15,17,50821.103645
-15,27,50821.227743
-17,91,50821.6362
-19,25,50821.751371
-20,98,50822.190639
-16,86,50822.577973
-17,139,50823.198314
-19,113,50823.706465
-16,41,50823.891472
-114,140,50824.5437
-59,100,50825.021247
-17,29,50825.15448
-18,84,50825.534581
-20,32,50825.683563
-18,113,50826.190943
-881,882,50830.394841
-33,175,50831.195348
-57,139,50831.833444
-34,140,50832.464055
-17,45,50832.6673
-15,55,50832.915935
-28,59,50833.186494
-16,268,50834.402673
-69,90,50834.818583
-42,47,50835.035064
-19,39,50835.211671
-17,231,50836.241017
-17,18,50836.324552
-17,133,50836.919349
-17,21,50837.016005
-17,42,50837.205514
-19,46,50837.414214
-19,163,50838.139841
-17,82,50838.504703
-15,171,50860.921898
-30,51,50861.140173
-19,55,50861.369825
-15,82,50861.709636
-17,18,50861.786831
-36,47,50861.987146
-19,74,50862.295651
-17,54,50862.528544
-85,217,50863.470631
-17,105,50863.926814
-30,106,50864.391528
-17,37,50864.555253
-19,40,50864.731209
-18,61,50865.01471
-17,34,50865.165377
-113,114,50865.689291
-33,62,50865.968732
-87,129,50866.550563
-19,152,50867.22624
-17,108,50867.707614
-160,249,50868.844699
-16,130,50869.43949
-15,31,50869.580937
-15,83,50869.951688
-17,76,50870.289826
-47,108,50870.776477
-15,43,50870.969952
-18,104,50871.434334
-50,84,50871.817832
-185,229,50872.872598
-15,20,50872.963968
-17,49,50873.184296
-18,108,50873.664448
-43,171,50874.458141
-55,72,50874.788371
-21,22,50874.893142
-17,84,50875.271104
-17,25,50875.385108
-1173,1076,50880.813226
-17,192,50881.68765
-44,92,50882.112756
-57,337,50883.632607
-18,34,50883.787012
-17,30,50883.923027
-15,44,50884.121198
-17,178,50884.907032
-21,124,50885.457518
-15,18,50885.539151
-15,21,50885.634152
-36,262,50886.791169
-17,26,50886.90816
-17,78,50887.253884
-20,106,50887.721766
-17,119,50888.267872
-17,45,50888.470627
-16,36,50888.633263
-16,51,50888.862455
-124,178,50889.676831
-540,53,50889.926196
-35,47,50890.142364
-15,67,50890.444012
-64,400,50892.225131
-15,143,50892.874519
-17,200,50893.765952
-40,47,50893.98087
-33,46,50894.191742
-17,38,50894.365058
-20,40,50894.546438
-17,73,50894.873259
-19,33,50895.02343
-152,227,50896.079245
-51,251,50897.229262
-17,54,50897.475742
-45,66,50897.778754
-17,77,50898.12535
-36,367,50899.768925
-17,109,50900.255677
-19,125,50900.813375
-19,53,50901.053039
-19,64,50901.34151
-19,152,50902.037075
-17,213,50902.978749
-17,134,50903.572028
-17,140,50904.189667
-17,221,50905.161699
-45,82,50905.532382
-15,144,50927.897581
-70,121,50928.413323
-34,160,50929.080376
-17,25,50929.188453
-15,58,50929.430857
-17,59,50929.684336
-16,20,50929.772091
-17,51,50929.992162
-18,102,50930.434003
-17,37,50930.595982
-20,175,50931.350211
-112,247,50932.459504
-19,37,50932.624328
-18,19,50932.711146
-37,100,50933.155156
-17,40,50933.335152
-17,46,50933.539948
-97,132,50934.149057
-17,76,50934.489356
-17,89,50934.885754
-18,35,50935.043849
-48,95,50935.474341
-17,25,50935.588083
-17,114,50936.097315
-68,78,50936.461408
-19,40,50936.66105
-71,154,50937.368874
-32,145,50938.02207
-53,82,50938.401732
-15,77,50938.746063
-17,148,50939.404799
-15,73,50939.728431
-15,17,50939.806257
-17,24,50939.915279
-17,72,50940.235462
-18,52,50940.469589
-15,39,50940.644206
-15,25,50940.757302
-17,105,50941.241477
-19,51,50941.473429
-33,59,50941.743961
-17,99,50942.189921
-84,208,50943.13695
-17,21,50943.23379
-17,111,50943.730559
-31,138,50944.349106
-30,310,50945.739701
-17,124,50946.293444
-22,45,50946.496408
-17,44,50946.696041
-17,54,50946.938236
-37,42,50947.133141
-16,102,50947.58657
-19,86,50947.969192
-80,171,50948.740133
-19,107,50949.21484
-17,41,50949.39854
-15,31,50949.537457
-16,32,50949.682184
-16,129,50950.273612
-41,45,50950.486081
-17,72,50950.812503
-20,87,50951.205696
-34,128,50951.784526
-15,289,50953.079418
-17,32,50953.22585
-17,34,50953.380137
-17,58,50953.641285
-148,316,50955.095312
-18,29,50955.228353
-15,181,50956.031888
-15,134,50956.625186
-17,71,50956.944324
-37,119,50957.480069
-19,105,50957.951336
-20,32,50958.098346
-48,90,50958.510361
-16,28,50958.638653
-17,30,50958.776273
-17,122,50959.343348
-59,92,50959.774209
-21,28,50959.904032
-19,35,50960.065856
-17,21,50960.162922
-17,83,50960.535835
-18,115,50961.050741
-17,31,50961.192357
-17,18,50961.275014
-895,923,50965.67192
-17,92,50966.094585
-18,67,50966.39669
-17,47,50966.609192
-74,279,50967.876323
-33,67,50968.187693
-15,37,50968.355201
-60,81,50968.748098
-53,111,50969.258662
-16,78,50969.610266
-28,44,50969.829219
-36,230,50970.863596
-11,24,50970.973003
-17,22,50971.074885
-2404,2573,51004.77959
-34,47,51004.999583
-50,84,51005.390521
-20,96,51005.823867
-37,72,51006.153173
-17,70,51006.466933
-19,121,51007.009344
-19,48,51007.229655
-17,48,51007.447472
-17,19,51007.536395
-73,161,51008.270302
-1125,1224,51014.091241
-19,84,51014.477433
-32,117,51015.007955
-17,124,51015.563248
-49,97,51016.004723
-34,188,51016.846357
-44,83,51017.22523
-19,139,51017.848865
-63,131,51018.46435
-44,159,51019.187167
-18,36,51019.351972
-14,35,51019.511083
-21,55,51019.759589
-19,146,51020.411363
-15,52,51020.644671
-41,52,51020.882697
-16,33,51021.031441
-19,123,51021.580786
-176,180,51022.42128
-53,55,51022.695098
-17,74,51023.028548
-15,91,51023.436654
-19,98,51023.877516
-19,356,51025.45679
-19,177,51026.239123
-17,157,51026.9335
-16,102,51027.406998
-19,59,51027.675556
-65,101,51028.135696
-23,48,51028.353629
-19,73,51028.68356
-45,177,51029.477938
-19,196,51030.347933
-17,39,51030.522573
-29,65,51030.816803
-842,646,51033.908761
-66,205,51034.848698
-17,38,51035.021496
-83,131,51035.619547
-60,156,51036.340377
-17,172,51037.107676
-45,82,51037.480951
-19,180,51038.284418
-15,176,51039.066496
-15,46,51039.27231
-17,24,51039.381157
-17,80,51039.737013
-90,127,51040.320115
-57,61,51040.603793
-32,102,51062.737586
-19,158,51063.387533
-19,128,51063.914859
-19,95,51064.309441
-18,78,51064.642085
-17,38,51064.805133
-20,35,51064.956439
-17,50,51065.170812
-19,91,51065.560926
-43,87,51065.940538
-38,59,51066.201535
-15,20,51066.289869
-15,43,51066.476735
-16,83,51066.855683
-19,109,51067.331511
-15,92,51067.733031
-413,502,51070.026342
-17,35,51070.183528
-821,899,51074.433198
-17,316,51075.843456
-19,61,51076.132556
-45,453,51078.149527
-19,49,51078.371678
-88,359,51079.972826
-32,74,51080.30559
-62,70,51080.650361
-28,60,51080.923964
-973,1044,51085.860514
-136,140,51086.535239
-19,103,51087.004248
-36,122,51087.557601
-19,38,51087.729028
-15,22,51087.829317
-17,26,51087.947062
-15,43,51088.139879
-17,79,51088.491606
-15,45,51088.69216
-17,41,51088.87623
-58,153,51089.564212
-19,47,51089.791267
-17,57,51090.046612
-18,53,51090.286055
-17,44,51090.484768
-17,41,51090.670373
-19,27,51090.794125
-19,36,51090.95798
-17,156,51091.656238
-17,51,51091.885708
-17,79,51092.241711
-128,161,51092.983287
-16,179,51093.776964
-17,88,51094.171472
-17,66,51094.485475
-15,22,51094.58675
-19,26,51094.706017
-17,109,51095.188763
-38,80,51095.548227
-17,42,51095.736109
-17,70,51096.046698
-31,192,51096.902815
-17,85,51097.283592
-17,69,51097.591319
-17,19,51097.678523
-17,46,51097.884545
-15,132,51098.470097
-17,34,51098.624712
-15,26,51098.758395
-17,95,51099.183543
-17,115,51099.699824
-45,103,51100.164315
-19,47,51100.378515
-20,99,51100.819509
-17,48,51101.034205
-1410.0,584,51103.795194
-15,37,51103.966912
-16,53,51104.207265
-19,46,51104.417451
-20,88,51104.816128
-21,48,51105.035854
-526,676,51130.248164
-20,26,51130.359062
-468,482,51132.41632
-36,49,51132.626574
-18,40,51132.797821
-17,21,51132.889318
-15,23,51132.988476
-20,75,51133.306324
-17,50,51133.519765
-17,27,51133.636313
-17,81,51133.981772
-19,33,51134.123696
-1318,1434,51140.986458
-75,117,51141.519882
-17,87,51141.905127
-17,25,51142.016652
-17,54,51142.253081
-17,78,51142.594008
-16,49,51142.807822
-17,65,51143.09016
-18,79,51143.433076
-517,256,51144.612159
-17,60,51144.874058
-22,62,51145.144717
-17,61,51145.409735
-38,53,51145.646526
-17,323,51147.039514
-17,39,51147.210304
-23,122,51147.744126
-37,69,51148.049036
-15,21,51148.157824
-76,116,51148.676945
-17,173,51149.428319
-640,746,51152.809455
-17,316,51154.182323
-40,75,51154.513214
-19,157,51155.188076
-18,91,51155.579766
-17,21,51155.672503
-18,24,51155.778359
-18,61,51156.043251
-15,95,51156.451687
-17,35,51156.603775
-19,109,51157.094474
-17,21,51157.188785
-19,114,51157.68207
-135,323,51159.101222
-17,52,51159.328722
-35,65,51159.61452
-44,69,51159.92326
-17,251,51161.004438
-17,147,51161.655543
-51,154,51162.326139
-18,34,51162.476341
-17,19,51162.56126
-18,73,51162.87757
-34,47,51163.089331
-17,208,51163.985755
-40,54,51164.227777
-17,250,51165.302481
-19,74,51165.624302
-23,201,51166.51466
-17,49,51166.729988
-15,34,51166.878984
-17,87,51167.258472
-57,107,51167.735766
-36,127,51168.287827
-15,149,51168.929133
-15,37,51169.090472
-17,119,51169.605634
-17,33,51169.750507
-60,70,51170.064279
-17,87,51170.461653
-17,189,51171.27612
-39,53,51171.515693
-62,166,51172.237183
-17,32,51172.378675
-19,25,51172.48955
-17,205,51173.368799
-18,71,51173.678053
-15,82,51174.034015
-38,48,51174.248988
-30,196,51196.761868
-17,56,51196.995576
-129,172,51197.711907
-17,23,51197.806962
-17,56,51198.036368
-19,41,51198.208615
-44,104,51198.649878
-17,53,51198.872398
-19,41,51199.046507
-898,941,51203.271507
-17,214,51204.192414
-19,23,51204.29424
-26,223,51205.272308
-19,74,51205.593365
-17,123,51206.122529
-17,73,51206.44041
-17,144,51207.061084
-15,32,51207.200787
-17,39,51207.372603
-15,60,51207.632217
-17,29,51207.759083
-17,27,51207.877392
-58,63,51208.158922
-19,88,51208.539564
-17,78,51208.877448
-14,36,51209.034688
-45,126,51209.603007
-17,81,51209.954334
-17,65,51210.23691
-17,60,51210.499647
-17,69,51210.797655
-17,50,51211.016589
-17,23,51211.118154
-17,234,51212.127618
-17,101,51212.564678
-40,58,51212.822137
-17,96,51213.235669
-32,56,51213.484737
-15,28,51213.624039
-18,180,51214.399658
-17,26,51214.515126
-47,175,51215.271507
-17,103,51215.717089
-50,211,51216.628943
-20,114,51217.121448
-19,51,51217.343272
-17,58,51217.596041
-34,84,51217.978302
-19,70,51218.283423
-17,42,51218.467092
-17,24,51218.574786
-17,21,51218.668648
-17,74,51218.99014
-19,52,51219.21715
-19,76,51219.547143
-17,32,51219.689407
-18,27,51219.808626
-76,84,51220.188893
-19,89,51220.577505
-19,40,51220.755119
-17,92,51221.153733
-17,243,51222.199687
-34,66,51222.505126
-20,82,51222.860792
-19,40,51223.035712
-17,152,51223.689079
-20,30,51223.821144
-19,29,51223.948689
-19,26,51224.062877
-31,122,51224.590849
-17,53,51224.821667
-19,29,51224.948955
-17,148,51225.584886
-17,23,51225.68662
-15,139,51226.286637
-17,76,51226.615502
-17,43,51226.82046
-67,162,51227.531366
-15,26,51227.646238
-17,53,51227.87958
-17,133,51228.456086
-62,92,51228.867284
-129,221,51229.841524
-17,27,51229.959937
-17,77,51230.291051
-15,27,51230.408921
-18,102,51230.847872
-16,66,51231.150095
-35,227,51232.130068
-139,147,51232.791703
-16,17,51232.868107
-16,38,51233.03618
-19,140,51233.641929
-36,42,51233.828815
-63,97,51234.262129
-17,176,51235.021319
-19,265,51236.176479
-18,45,51236.373134
-19,172,51237.115099
-35,250,51238.193851
-18,43,51238.381449
-16,262,51239.504999
-17,28,51239.6275
-17,18,51239.707174
-17,40,51261.562191
-19,150,51262.170888
-95,115,51262.652837
-31,34,51262.796771
-17,103,51263.211955
-17,29,51263.33091
-17,20,51263.415276
-15,118,51263.904534
-17,22,51263.99834
-17,235,51264.979149
-97,128,51265.536358
-17,69,51265.847461
-17,31,51265.981023
-51,117,51266.483416
-17,46,51266.681867
-36,129,51267.235517
-15,21,51267.327364
-22,222,51268.274507
-17,122,51268.795419
-17,151,51269.44277
-1272,1344,51275.588863
-19,168,51276.324635
-19,59,51276.582831
-17,283,51277.805748
-548,576,51280.451072
-17,110,51280.930291
-19,85,51281.300432
-18,49,51281.514648
-76,162,51282.227564
-15,17,51282.304135
-149,181,51283.115092
-17,38,51283.282601
-17,22,51283.38018
-19,66,51283.685388
-17,152,51284.346431
-17,33,51284.491277
-19,172,51285.232774
-17,91,51285.628664
-38,190,51286.450572
-19,64,51286.729052
-15,91,51287.122635
-15,28,51287.245246
-18,20,51287.336148
-210,138,51287.990718
-101,182,51288.799721
-17,80,51289.147215
-52,79,51289.500295
-15,62,51289.769506
-15,260,51290.886252
-17,61,51291.150626
-17,43,51291.337329
-17,98,51291.760059
-16,19,51291.844525
-16,64,51292.121173
-52,57,51292.394344
-54,83,51292.766263
-1569,1472,51299.634325
-37,238,51300.676422
-16,26,51300.791445
-17,30,51300.923449
-19,55,51301.164344
-19,108,51301.64762
-18,68,51301.944412
-23,46,51302.147855
-27,33,51302.297551
-17,189,51303.112036
-17,158,51303.792424
-70,86,51304.178469
-28,29,51304.310039
-17,89,51304.693099
-17,60,51304.95435
-44,86,51305.331811
-19,37,51305.494123
-16,43,51305.68104
-17,140,51327.970674
-37,173,51328.678514
-18,65,51328.942446
-19,55,51329.165874
-60,92,51329.557028
-15,142,51330.143989
-17,54,51330.37071
-19,125,51330.893424
-17,88,51331.26298
-17,251,51332.334666
-17,38,51332.500289
-16,127,51333.038467
-17,29,51333.164
-58,196,51334.007212
-13,29,51334.132926
-17,54,51334.364569
-136,164,51335.097412
-17,41,51335.27592
-43,118,51335.791171
-17,149,51336.448093
-15,62,51336.719035
-59,78,51337.066713
-16,55,51337.306362
-62,218,51338.263222
-17,37,51338.425394
-17,27,51338.545302
-17,67,51338.83849
-17,364,51340.420201
-17,228,51341.405399
-1271,1312,51347.480173
-19,35,51347.639613
-18,19,51347.726544
-19,80,51348.080899
-15,209,51348.988679
-15,45,51349.184969
-17,58,51349.43716
-17,41,51349.632977
-53,132,51350.21518
-17,21,51350.309008
-19,88,51350.692689
-72,168,51351.433246
-18,169,51352.165172
-16,54,51352.399958
-15,29,51352.528229
-18,43,51352.716941
-34,46,51352.923805
-17,96,51353.339397
-15,41,51353.518325
-51,251,51354.637117
-39,134,51355.223686
-17,51,51355.446102
-17,45,51355.642535
-17,201,51356.507889
-71,301,51357.819696
-17,57,51358.068325
-17,60,51358.347356
-19,24,51358.454402
-19,25,51358.566007
-2606.0,1552,51365.846435
-15,57,51366.100901
-17,85,51366.474669
-17,56,51366.720196
-34,109,51367.197472
-16,40,51367.373774
-15,79,51367.733634
-30,65,51368.021772
-36,90,51368.420128
-36,76,51368.756281
-41,54,51368.997504
-50,80,51369.354186
-15,120,51369.873313
-15,149,51370.516266
-17,74,51370.835714
-18,193,51371.667099
-15,70,51393.715579
-76,89,51394.095245
-35,188,51394.855904
-17,28,51394.974308
-49,69,51395.263241
-19,98,51395.663763
-46,148,51396.285383
-15,50,51396.495035
-47,61,51396.757616
-17,211,51397.642608
-19,51,51397.875516
-50,59,51398.138604
-85,200,51399.007575
-59,208,51399.902516
-57,67,51400.199918
-79,134,51400.790876
-17,42,51400.973011
-19,59,51401.229637
-35,39,51401.402289
-18,51,51401.62351
-15,92,51402.021125
-70,101,51402.487541
-61,105,51402.954273
-19,385,51404.620812
-19,129,51405.177063
-17,52,51405.402903
-18,34,51405.551324
-17,30,51405.683103
-20,22,51405.781076
-17,52,51406.006371
-15,35,51406.159929
-15,48,51406.367915
-31,73,51406.702222
-122,169,51407.462068
-17,51,51407.686647
-17,81,51408.038173
-17,79,51408.382747
-19,23,51408.484882
-17,145,51409.114019
-19,131,51409.682795
-28,54,51409.922729
-19,126,51410.466792
-15,22,51410.564399
-159,114,51411.094126
-17,123,51411.629554
-19,74,51411.950365
-19,41,51412.129949
-20,41,51412.310888
-16,20,51412.400074
-32,228,51413.38529
-20,24,51413.49236
-20,360,51415.044186
-15,51,51415.265479
-17,35,51415.436286
-15,64,51415.713884
-17,67,51416.004095
-17,48,51416.213046
-17,46,51416.414956
-19,186,51417.21754
-19,61,51417.482856
-16,40,51417.656751
-15,52,51417.881143
-20,99,51418.306862
-43,104,51418.7664
-17,66,51419.052049
-15,58,51419.302897
-59,86,51419.687479
-17,99,51420.134029
-17,25,51420.245205
-31,100,51420.684295
-17,42,51420.867619
-32,70,51421.174619
-56,75,51421.508603
-1100,1121,51426.663243
-17,75,51426.996132
-17,44,51427.191893
-19,36,51427.352946
-22,41,51427.535408
-17,79,51427.88395
-90,243,51428.968306
-15,64,51429.247527
-17,22,51429.345792
-53,69,51429.654455
-48,318,51431.034236
-60,163,51431.745897
-15,21,51431.840594
-17,76,51432.169599
-17,128,51432.72339
-25,208,51433.64139
-15,37,51433.803332
-19,21,51433.898245
-28,125,51434.441516
-1486,1501,51462.884259
-15,57,51463.127179
-19,22,51463.223521
-34,52,51463.45157
-17,19,51463.535043
-15,35,51463.687669
-19,162,51464.397185
-15,79,51464.737482
-149,203,51465.639112
-19,231,51466.626305
-17,44,51466.817922
-27,168,51467.543513
-17,124,51468.08029
-19,79,51468.438974
-17,29,51468.567226
-17,72,51468.881077
-17,87,51469.259171
-24,42,51469.445276
-19,45,51469.642225
-15,16,51469.714849
-16,67,51470.007947
-53,62,51470.287884
-19,39,51470.46045
-17,75,51470.788184
-19,23,51470.890232
-57,266,51472.04178
-17,91,51472.43367
-17,40,51472.624289
-19,37,51472.787337
-246,51,51473.020995
-17,43,51473.209213
-19,44,51473.402458
-50,86,51473.782492
-16,65,51474.067688
-36,63,51474.345446
-17,168,51475.074522
-30,131,51475.64373
-17,21,51475.737271
-20,28,51475.86122
-15,22,51475.959179
-19,102,51476.39949
-17,31,51476.535041
-105,225,51477.539882
-19,118,51478.049803
-19,52,51478.2777
-18,90,51478.667661
-19,40,51478.842791
-153,168,51479.605974
-19,36,51479.765006
-190,248,51480.889271
-36,102,51481.354181
-19,25,51481.466362
-430,578,51484.061658
-17,86,51484.439145
-1039,1009,51489.063706
-48,61,51489.34367
-26,69,51489.651915
-17,150,51490.307083
-17,178,51491.091229
-15,74,51491.412908
-19,113,51491.902151
-17,59,51492.15798
-36,72,51492.473639
-17,53,51492.702908
-17,63,51492.97569
-15,35,51493.128717
-16,100,51493.559641
-17,56,51493.802741
-50,71,51494.122371
-17,53,51494.352871
-15,29,51494.481627
-15,196,51495.345717
-17,49,51495.560468
-18,69,51495.861636
