#{"t_start": 1693081991.9941504, "env_id": "gym_examples/Schedule-v0"}
r,l,t
-167.0,127,17104.775284
-46.0,35,17104.833767
-128.0,109,17105.01338
-79.0,62,17105.115721
-264.0,45,17105.190752
-48.0,39,17105.256536
-55.0,34,17105.313939
-95.0,69,17105.429118
-56.0,49,17105.510642
-78.0,54,17105.600957
-78.0,59,17105.700559
-54.0,44,17105.773579
-136.0,111,17105.961047
-177.0,121,17106.190942
-104.0,76,17106.321908
-72.0,54,17106.414252
-287.0,65,17106.525594
-47.0,29,17106.574832
-59.0,35,17106.635903
-95.0,76,17106.765485
-134.0,103,17106.942297
-191.0,131,17107.170304
-87.0,76,17107.301936
-66.0,54,17107.394075
-66.0,46,17107.474234
-60.0,41,17107.545789
-53.0,39,17107.616678
-227.0,167,17107.942979
-45.0,44,17108.021739
-62.0,46,17108.104213
-78.0,46,17108.188429
-95.0,53,17108.283524
-45.0,39,17108.352954
-82.0,66,17108.47493
-51.0,33,17108.534917
-61.0,48,17108.623505
-58.0,47,17108.710808
-60.0,46,17108.796444
-79.0,65,17108.917129
-59.0,42,17108.995502
-101.0,69,17109.123955
-50.0,33,17109.184197
-186.0,144,17109.447981
-76.0,57,17109.551765
-68.0,46,17109.637169
-35.0,37,17109.725905
-59.0,40,17109.801529
-73.0,61,17109.913566
-84.0,63,17110.032889
-77.0,61,17110.147229
-51.0,36,17110.214595
-114.0,94,17110.392092
-145.0,88,17110.555866
-123.0,107,17110.758853
-52.0,44,17110.84225
-42.0,42,17110.918746
-97.0,79,17111.067706
-46.0,28,17111.120661
-146.0,111,17111.331149
-61.0,53,17111.430723
-59.0,55,17111.533001
-114.0,71,17111.688704
-396.0,290,17112.245191
-152.0,117,17112.470808
-104.0,77,17112.618355
-58.0,45,17112.703123
-317.0,230,17113.145518
-268.0,191,17113.534288
-59.0,43,17113.617361
-139.0,92,17113.793652
-52.0,41,17113.871905
-109.0,74,17114.012697
-184.0,135,17114.272892
-48.0,27,17114.323869
-195.0,145,17114.601381
-156.0,40,17114.679388
-69.0,51,17114.777671
-24.0,15,17114.806976
-54.0,40,17114.886505
-307.0,239,17115.351209
-78.0,58,17115.487421
-275.0,208,17115.898259
-142.0,96,17116.087133
-59.0,50,17116.182705
-59.0,40,17116.260414
-103.0,83,17116.419708
-101.0,93,17116.596982
-47.0,44,17116.680473
-151.0,105,17116.882815
-141.0,119,17117.109608
-84.0,63,17117.230634
-90.0,79,17117.378307
-54.0,44,17117.484058
-79.0,62,17117.601571
-64.0,48,17117.693123
-57.0,42,17117.774633
-68.0,49,17117.866961
-50.0,27,17117.91823
-91.0,60,17118.033471
-87.0,68,17118.163778
-42.0,33,17118.226434
-108.0,77,17118.375975
-104.0,87,17118.545285
-159.0,116,17118.7714
-52.0,28,17118.825337
-139.0,103,17119.028887
-201.0,165,17119.352838
-173.0,153,17122.947885
-301.0,220,17123.271003
-104.0,69,17123.373725
-60.0,46,17123.442881
-53.0,33,17123.4921
-68.0,43,17123.558173
-42.0,25,17123.595659
-52.0,28,17123.63825
-128.0,80,17123.75847
-105.0,79,17123.880706
-52.0,39,17123.937634
-127.0,107,17124.09978
-281.0,227,17124.473174
-70.0,56,17124.559335
-94.0,72,17124.671949
-197.0,144,17124.900165
-61.0,46,17124.972994
-52.0,43,17125.041841
-62.0,38,17125.103146
-56.0,36,17125.160024
-72.0,43,17125.228928
-54.0,44,17125.297577
-54.0,30,17125.344628
-62.0,48,17125.421421
-86.0,65,17125.525924
-53.0,37,17125.585336
-55.0,39,17125.648651
-62.0,43,17125.717605
-114.0,70,17125.830223
-138.0,121,17126.05241
-57.0,42,17126.121319
-67.0,60,17126.218009
-27.0,26,17126.259419
-68.0,52,17126.345495
-45.0,26,17126.387953
-52.0,35,17126.444239
-58.0,35,17126.502141
-158.0,91,17126.652876
-51.0,43,17126.725873
-78.0,58,17126.82203
-81.0,59,17126.919894
-131.0,89,17127.068023
-27.0,29,17127.114777
-69.0,52,17127.201967
-63.0,36,17127.262032
-92.0,63,17127.366259
-82.0,49,17127.448156
-61.0,40,17127.538648
-55.0,43,17127.610708
-182.0,136,17127.843261
-101.0,82,17127.983499
-59.0,35,17128.043592
-47.0,40,17128.113052
-173.0,119,17128.319038
-79.0,59,17128.422375
-228.0,136,17128.655668
-53.0,35,17128.716781
-52.0,30,17128.768938
-70.0,60,17128.870081
-173.0,130,17129.095914
-42.0,37,17129.160342
-63.0,50,17129.249804
-54.0,36,17129.336415
-87.0,76,17129.474074
-117.0,77,17129.613697
-284.0,216,17130.007264
-65.0,53,17130.105826
-57.0,50,17130.198766
-81.0,65,17130.319549
-89.0,83,17130.473397
-48.0,34,17130.535732
-49.0,37,17130.605266
-82.0,60,17130.716599
-54.0,31,17130.773452
-103.0,102,17130.95952
-55.0,42,17131.039887
-36.0,28,17131.090379
-58.0,38,17131.183805
-61.0,53,17131.283535
-93.0,58,17131.393963
-88.0,70,17131.524374
-49.0,48,17131.614454
-510.0,248,17132.083351
-63.0,36,17132.151082
-362.0,284,17132.686951
-77.0,63,17132.803731
-51.0,35,17132.868692
-52.0,42,17132.948155
-62.0,47,17133.058695
-104.0,79,17133.212182
-59.0,43,17133.295358
-62.0,48,17133.38614
-60.0,45,17133.470696
-52.0,39,17133.544634
-74.0,57,17133.652429
-35.0,22,17133.693457
-56.0,45,17133.780067
-98.0,66,17133.905669
-58.0,45,17133.991114
-115.0,75,17134.135663
-69.0,54,17134.240086
-50.0,30,17134.296575
-201.0,154,17134.589686
-44.0,24,17134.635032
-57.0,47,17134.724922
-95.0,74,17134.866524
-191.0,152,17135.181699
-242.0,171,17135.511532
-65.0,47,17135.602266
-67.0,43,17135.68591
-48.0,43,17135.770048
-65.0,46,17135.858206
-52.0,34,17135.922921
-36.0,24,17135.968251
-176.0,123,17136.203614
-110.0,78,17136.351908
-56.0,41,17136.429608
-42.0,25,17136.476811
-72.0,51,17136.574439
-135.0,106,17136.778962
-61.0,38,17136.852436
-124.0,92,17137.051917
-55.0,46,17137.140954
-209.0,189,17137.50312
-107.0,86,17137.672321
-90.0,69,17137.80233
-97.0,66,17137.927984
-27.0,21,17137.967267
-161.0,105,17138.170426
-62.0,67,17138.301078
-69.0,49,17138.396693
-103.0,56,17138.506098
-193.0,165,17138.82309
-118.0,110,17139.05456
-94.0,62,17139.17334
-65.0,49,17139.26603
-305.0,153,17139.56061
-94.0,76,17139.705638
-165.0,128,17139.95243
-149.0,119,17140.181065
-50.0,39,17140.257147
-201.0,58,17140.369463
-120.0,76,17140.515892
-125.0,81,17140.670275
-237.0,167,17144.300228
-92.0,63,17144.391722
-54.0,41,17144.451826
-166.0,41,17144.51116
-52.0,42,17144.571401
-51.0,39,17144.628717
-68.0,48,17144.698077
-112.0,81,17144.817263
-86.0,66,17144.915399
-63.0,45,17144.983211
-52.0,46,17145.052073
-61.0,43,17145.115865
-169.0,149,17145.34173
-54.0,28,17145.383845
-153.0,118,17145.563906
-141.0,101,17145.740099
-96.0,73,17145.853191
-122.0,92,17145.996633
-108.0,89,17146.13552
-84.0,60,17146.229621
-169.0,119,17146.416051
-272.0,122,17146.609029
-22.0,8,17146.621616
-74.0,46,17146.695018
-186.0,152,17146.940393
-133.0,121,17147.135073
-101.0,69,17147.26762
-27.0,21,17147.300995
-176.0,144,17147.536951
-603.0,77,17147.664083
-74.0,72,17147.780423
-52.0,26,17147.822953
-63.0,48,17147.902259
-110.0,70,17148.016867
-178.0,137,17148.245229
-362.0,266,17148.694314
-62.0,46,17148.772862
-54.0,42,17148.844448
-43.0,28,17148.890777
-113.0,85,17149.055959
-118.0,91,17149.211491
-67.0,44,17149.287369
-101.0,80,17149.424513
-48.0,45,17149.501689
-111.0,74,17149.629706
-75.0,62,17149.736008
-114.0,69,17149.855075
-52.0,30,17149.907808
-255.0,182,17150.225773
-107.0,82,17150.367938
-49.0,40,17150.436488
-62.0,49,17150.520929
-70.0,49,17150.608761
-55.0,46,17150.714881
-165.0,129,17150.951247
-45.0,39,17151.024048
-116.0,102,17151.21033
-53.0,37,17151.277348
-116.0,88,17151.443255
-131.0,111,17151.649142
-68.0,60,17151.758557
-54.0,43,17151.838074
-49.0,38,17151.907966
-161.0,120,17152.13016
-154.0,108,17152.330526
-55.0,39,17152.40325
-71.0,50,17152.496214
-62.0,43,17152.600666
-80.0,57,17152.707914
-525.0,89,17152.875377
-49.0,44,17152.957161
-62.0,40,17153.033075
-56.0,38,17153.10581
-55.0,46,17153.191906
-191.0,168,17153.509243
-43.0,40,17153.583918
-43.0,34,17153.647705
-88.0,68,17153.775774
-51.0,34,17153.840088
-61.0,36,17153.907183
-72.0,56,17154.0111
-77.0,49,17154.102608
-68.0,50,17154.197205
-81.0,60,17154.310421
-27.0,24,17154.354314
-52.0,33,17154.415289
-59.0,45,17154.519987
-97.0,50,17154.614111
-51.0,33,17154.677092
-105.0,74,17154.819756
-48.0,30,17154.877454
-130.0,114,17155.097041
-114.0,94,17155.274837
-93.0,63,17155.395809
-109.0,82,17155.554647
-160.0,123,17155.791105
-55.0,35,17155.856934
-50.0,37,17155.927896
-49.0,44,17156.010334
-70.0,51,17156.107584
-77.0,64,17156.227701
-131.0,105,17156.450043
-42.0,30,17156.506666
-73.0,64,17156.628893
-96.0,79,17156.78102
-176.0,149,17157.068161
-196.0,156,17157.367609
-123.0,119,17157.594855
-107.0,81,17157.750916
-200.0,143,17158.028375
-224.0,154,17158.346401
-79.0,58,17158.460377
-87.0,60,17158.571591
-36.0,23,17158.61443
-141.0,118,17158.843901
-128.0,96,17159.030005
-44.0,48,17159.121818
-51.0,36,17159.191038
-144.0,127,17159.435192
-54.0,46,17159.523639
-44.0,42,17159.603344
-99.0,73,17159.739926
-90.0,69,17159.870083
-64.0,48,17159.962267
-52.0,30,17160.020133
-52.0,28,17160.072937
-44.0,47,17160.161661
-183.0,140,17160.454537
-157.0,121,17160.688435
-51.0,38,17160.763132
-52.0,37,17160.834356
-150.0,121,17161.068665
-57.0,37,17161.139625
-54.0,39,17161.214273
-105.0,74,17161.352227
-95.0,59,17161.464993
-78.0,58,17161.577761
-52.0,40,17161.655433
-59.0,44,17161.738854
-63.0,49,17161.83301
-102.0,94,17162.013538
-48.0,39,17162.087493
-60.0,41,17162.166081
-140.0,106,17165.687276
-53.0,41,17165.747655
-48.0,36,17165.800434
-60.0,54,17165.876482
-59.0,41,17165.938061
-57.0,44,17166.001514
-55.0,36,17166.053596
-59.0,50,17166.125244
-90.0,75,17166.236207
-43.0,34,17166.285603
-135.0,94,17166.425153
-74.0,60,17166.514055
-175.0,125,17166.703133
-198.0,164,17166.956475
-50.0,25,17166.995498
-261.0,209,17167.344505
-114.0,90,17167.484829
-61.0,41,17167.549681
-51.0,40,17167.613475
-52.0,30,17167.659873
-80.0,64,17167.761508
-131.0,98,17167.917732
-80.0,44,17167.988776
-146.0,112,17168.169372
-47.0,39,17168.233018
-172.0,128,17168.440543
-60.0,47,17168.515671
-144.0,114,17168.726138
-65.0,46,17168.801921
-61.0,47,17168.878913
-65.0,54,17168.967292
-179.0,122,17169.169169
-175.0,126,17169.377852
-63.0,42,17169.446966
-67.0,33,17169.501552
-70.0,52,17169.587369
-171.0,120,17169.789362
-342.0,258,17170.22607
-55.0,43,17170.299551
-68.0,46,17170.399092
-103.0,73,17170.520993
-53.0,40,17170.587811
-210.0,146,17170.840404
-56.0,45,17170.916568
-51.0,35,17170.976696
-130.0,98,17171.148929
-113.0,86,17171.296607
-46.0,26,17171.341319
-37.0,23,17171.381163
-91.0,69,17171.499983
-52.0,33,17171.556869
-55.0,39,17171.625822
-86.0,62,17171.733974
-167.0,120,17171.953761
-110.0,67,17172.076537
-51.0,43,17172.178219
-146.0,106,17172.372601
-315.0,261,17172.856002
-21.0,11,17172.876036
-602.0,84,17173.032074
-245.0,166,17173.344546
-58.0,38,17173.414809
-147.0,114,17173.628772
-64.0,39,17173.702334
-291.0,220,17174.140907
-36.0,25,17174.186789
-120.0,89,17174.353593
-107.0,67,17174.47959
-58.0,45,17174.56138
-164.0,122,17174.789792
-108.0,85,17174.948642
-63.0,43,17175.028245
-50.0,35,17175.094112
-149.0,92,17175.268609
-59.0,46,17175.355113
-73.0,44,17175.438218
-89.0,81,17175.589592
-103.0,66,17175.715463
-53.0,42,17175.796265
-43.0,34,17175.859114
-23.0,10,17175.877618
-241.0,178,17176.242061
-59.0,33,17176.304604
-50.0,33,17176.368321
-51.0,37,17176.440671
-27.0,25,17176.486781
-138.0,109,17176.696667
-106.0,83,17176.855544
-53.0,37,17176.926682
-105.0,81,17177.082814
-48.0,36,17177.152328
-144.0,101,17177.342788
-57.0,48,17177.434668
-56.0,35,17177.502502
-91.0,69,17177.636064
-120.0,81,17177.793236
-69.0,38,17177.889242
-116.0,83,17178.050432
-62.0,44,17178.135393
-103.0,77,17178.286388
-170.0,141,17178.555241
-239.0,179,17178.900106
-140.0,108,17179.10566
-43.0,35,17179.171681
-56.0,50,17179.267304
-52.0,40,17179.344414
-274.0,208,17179.743084
-43.0,28,17179.817749
-64.0,49,17179.911284
-99.0,77,17180.061102
-53.0,51,17180.160581
-144.0,127,17180.410787
-56.0,38,17180.485883
-44.0,36,17180.556228
-117.0,83,17180.718254
-61.0,43,17180.80268
-210.0,160,17181.113844
-52.0,42,17181.19509
-48.0,25,17181.243516
-42.0,39,17181.317799
-109.0,92,17181.495023
-154.0,55,17181.598992
-54.0,40,17181.674475
-115.0,88,17181.865264
-85.0,57,17181.973597
-45.0,36,17182.043809
-54.0,51,17182.139523
-50.0,21,17182.179508
-47.0,40,17182.256616
-54.0,39,17182.332323
-130.0,88,17182.50226
-77.0,57,17182.611661
-47.0,37,17182.682098
-58.0,44,17182.767526
-46.0,47,17182.855964
-198.0,148,17183.138465
-466.0,129,17183.38874
-74.0,46,17183.477539
-56.0,44,17183.562789
-51.0,33,17183.626185
-50.0,25,17183.673353
-127.0,89,17187.141742
-86.0,54,17187.222963
-82.0,62,17187.312536
-117.0,76,17187.424559
-85.0,61,17187.51251
-113.0,89,17187.641747
-62.0,42,17187.702201
-66.0,37,17187.755775
-139.0,102,17187.904161
-74.0,53,17187.982715
-44.0,36,17188.035832
-57.0,41,17188.098272
-135.0,117,17188.277047
-53.0,45,17188.3464
-56.0,36,17188.403521
-108.0,82,17188.55312
-89.0,90,17188.691211
-85.0,60,17188.78484
-137.0,110,17188.955264
-42.0,27,17188.997542
-75.0,53,17189.081172
-120.0,87,17189.219738
-101.0,64,17189.320498
-149.0,115,17189.501896
-60.0,34,17189.555711
-63.0,40,17189.619999
-121.0,105,17189.787969
-60.0,36,17189.845818
-186.0,123,17190.043798
-56.0,48,17190.142802
-49.0,40,17190.2084
-50.0,29,17190.254897
-65.0,39,17190.319224
-81.0,62,17190.420676
-44.0,33,17190.474049
-74.0,55,17190.563085
-93.0,74,17190.684287
-88.0,76,17190.810449
-31.0,25,17190.851263
-94.0,72,17190.969039
-65.0,50,17191.051719
-558.0,197,17191.378991
-225.0,153,17191.641755
-59.0,47,17191.721462
-184.0,156,17192.01146
-50.0,43,17192.086144
-27.0,24,17192.126762
-62.0,50,17192.210915
-45.0,31,17192.262769
-42.0,37,17192.326237
-121.0,82,17192.469207
-50.0,29,17192.519892
-47.0,39,17192.586969
-119.0,90,17192.745181
-51.0,48,17192.828238
-183.0,148,17193.084807
-89.0,60,17193.187865
-57.0,46,17193.267488
-53.0,39,17193.336325
-54.0,49,17193.426599
-222.0,184,17193.785648
-78.0,59,17193.892973
-98.0,70,17194.022982
-101.0,69,17194.148839
-88.0,68,17194.273693
-93.0,69,17194.399505
-110.0,85,17194.555935
-228.0,181,17194.890169
-70.0,40,17194.965098
-123.0,93,17195.137745
-54.0,33,17195.198832
-213.0,156,17195.513842
-159.0,123,17195.746227
-81.0,62,17195.864832
-57.0,51,17195.962411
-140.0,95,17196.146761
-170.0,134,17196.399764
-125.0,85,17196.561104
-128.0,98,17196.748713
-64.0,40,17196.824881
-150.0,123,17197.061229
-59.0,47,17197.150698
-52.0,28,17197.20328
-108.0,78,17197.354526
-79.0,72,17197.514378
-75.0,61,17197.631235
-160.0,140,17197.900706
-57.0,45,17197.987725
-95.0,85,17198.148683
-66.0,52,17198.248279
-93.0,61,17198.365652
-62.0,44,17198.450725
-109.0,92,17198.625038
-105.0,78,17198.776725
-102.0,78,17198.926268
-35.0,28,17198.978188
-45.0,36,17199.047629
-94.0,67,17199.175892
-61.0,36,17199.245237
-90.0,69,17199.400995
-36.0,33,17199.4617
-69.0,48,17199.553599
-52.0,38,17199.626848
-125.0,81,17199.786134
-167.0,105,17199.991511
-126.0,96,17200.17817
-288.0,202,17200.566318
-220.0,174,17200.898611
-63.0,54,17201.002823
-41.0,31,17201.061485
-50.0,45,17201.150709
-68.0,47,17201.241746
-69.0,52,17201.365232
-51.0,34,17201.429304
-54.0,38,17201.501771
-134.0,99,17201.690265
-108.0,71,17201.826536
-27.0,27,17201.876943
-142.0,115,17202.101095
-45.0,39,17202.176376
-178.0,112,17202.394992
-124.0,96,17202.583004
-52.0,48,17202.676961
-100.0,71,17202.816958
-52.0,38,17202.890811
-49.0,38,17202.963257
-96.0,58,17203.077113
-47.0,30,17203.13468
-180.0,134,17203.419455
-102.0,85,17203.587326
-49.0,46,17203.677257
-60.0,49,17203.772193
-51.0,36,17203.840916
-115.0,98,17204.028699
-36.0,24,17204.073354
-206.0,158,17204.378553
-69.0,45,17204.463408
-49.0,37,17204.533917
-55.0,42,17204.613912
-61.0,27,17204.665849
-133.0,93,17204.844781
-98.0,83,17205.006388
-49.0,41,17205.087101
-51.0,38,17205.1603
-117.0,95,17208.662492
-63.0,42,17208.722864
-94.0,67,17208.822531
-52.0,46,17208.891355
-172.0,111,17209.056162
-84.0,74,17209.16528
-82.0,56,17209.249889
-113.0,86,17209.377765
-35.0,34,17209.426395
-45.0,39,17209.485335
-330.0,101,17209.639335
-50.0,34,17209.689878
-95.0,53,17209.769297
-66.0,37,17209.826833
-105.0,78,17209.94859
-89.0,71,17210.080319
-57.0,47,17210.153242
-149.0,112,17210.327995
-110.0,86,17210.463089
-55.0,40,17210.525925
-52.0,44,17210.595592
-48.0,34,17210.648665
-64.0,40,17210.712474
-138.0,94,17210.861283
-191.0,137,17211.083542
-269.0,29,17211.131894
-291.0,215,17211.476281
-62.0,37,17211.535221
-202.0,147,17211.797823
-132.0,99,17211.960831
-56.0,47,17212.037507
-44.0,42,17212.106943
-345.0,52,17212.19212
-182.0,113,17212.378154
-98.0,78,17212.50485
-361.0,34,17212.561693
-46.0,46,17212.63788
-93.0,78,17212.767622
-50.0,37,17212.82964
-72.0,57,17212.925025
-132.0,90,17213.077831
-302.0,144,17213.322566
-56.0,38,17213.40838
-98.0,65,17213.518968
-57.0,44,17213.5925
-54.0,51,17213.679021
-168.0,147,17213.927902
-75.0,60,17214.030658
-73.0,52,17214.119452
-62.0,42,17214.192344
-68.0,44,17214.267491
-55.0,42,17214.339585
-129.0,114,17214.533959
-103.0,74,17214.66029
-51.0,27,17214.706201
-49.0,44,17214.781424
-96.0,70,17214.902405
-42.0,27,17214.949908
-110.0,89,17215.136482
-201.0,158,17215.423018
-60.0,50,17215.512422
-70.0,41,17215.588039
-53.0,34,17215.648695
-130.0,94,17215.82404
-231.0,170,17216.141373
-115.0,80,17216.28978
-147.0,104,17216.483074
-152.0,113,17216.691848
-116.0,88,17216.856047
-77.0,52,17216.972882
-126.0,86,17217.133578
-31.0,30,17217.189073
-261.0,190,17217.547036
-60.0,39,17217.621349
-61.0,41,17217.699708
-58.0,37,17217.769468
-78.0,48,17217.858928
-102.0,84,17218.014735
-103.0,94,17218.190395
-118.0,78,17218.338254
-57.0,36,17218.405422
-180.0,135,17218.662462
-59.0,40,17218.739438
-159.0,113,17218.975096
-115.0,77,17219.124138
-43.0,33,17219.18668
-245.0,195,17219.559815
-161.0,120,17219.787615
-102.0,82,17219.945344
-554.0,39,17220.019811
-56.0,41,17220.097369
-255.0,192,17220.464626
-51.0,37,17220.534958
-66.0,51,17220.632277
-117.0,109,17220.863454
-60.0,50,17220.959682
-227.0,169,17221.286717
-111.0,107,17221.491646
-27.0,22,17221.533181
-62.0,46,17221.619616
-51.0,48,17221.710019
-46.0,36,17221.777195
-77.0,66,17221.904385
-52.0,27,17221.955382
-139.0,100,17222.148155
-46.0,32,17222.210333
-142.0,122,17222.447411
-80.0,60,17222.562892
-58.0,40,17222.641132
-27.0,31,17222.698374
-65.0,46,17222.809778
-144.0,102,17223.0071
-44.0,31,17223.068058
-97.0,73,17223.210564
-60.0,40,17223.287726
-46.0,33,17223.351249
-48.0,28,17223.404629
-60.0,41,17223.484188
-165.0,148,17223.767062
-45.0,36,17223.836479
-62.0,38,17223.90894
-57.0,39,17223.982311
-63.0,42,17224.06324
-85.0,50,17224.15799
-92.0,66,17224.285661
-71.0,47,17224.374455
-53.0,40,17224.450354
-58.0,52,17224.549907
-61.0,39,17224.62365
-47.0,36,17224.713019
-50.0,34,17224.778342
-100.0,68,17224.905591
-54.0,41,17224.983697
-50.0,28,17225.036438
-58.0,37,17225.106879
-48.0,43,17225.188903
-97.0,64,17225.315343
-48.0,30,17225.371874
-55.0,67,17225.497613
-192.0,177,17225.832804
-69.0,38,17225.906177
-84.0,63,17226.024355
-95.0,63,17226.143545
-54.0,47,17226.234153
-110.0,80,17226.392541
-46.0,27,17226.444152
-207.0,166,17230.066251
-74.0,44,17230.130355
-92.0,64,17230.222827
-95.0,82,17230.341538
-49.0,40,17230.399744
-63.0,46,17230.465838
-153.0,103,17230.615399
-59.0,40,17230.673174
-49.0,37,17230.72791
-141.0,104,17230.877377
-58.0,36,17230.929968
-64.0,51,17231.007132
-101.0,80,17231.130372
-52.0,32,17231.179397
-104.0,77,17231.298755
-75.0,51,17231.377846
-42.0,29,17231.447784
-219.0,170,17231.712734
-106.0,88,17231.851813
-152.0,96,17232.001959
-35.0,24,17232.039113
-63.0,39,17232.100335
-95.0,92,17232.244116
-117.0,92,17232.392598
-103.0,81,17232.523947
-157.0,126,17232.727441
-52.0,28,17232.772222
-46.0,45,17232.844914
-61.0,53,17232.930691
-83.0,76,17233.076863
-55.0,58,17233.1694
-60.0,52,17233.25458
-120.0,108,17233.430115
-62.0,34,17233.487809
-94.0,81,17233.62153
-95.0,81,17233.754818
-46.0,44,17233.828102
-63.0,36,17233.888139
-36.0,25,17233.928635
-110.0,74,17234.052467
-113.0,102,17234.22264
-81.0,70,17234.33915
-108.0,85,17234.484462
-100.0,72,17234.604713
-106.0,91,17234.782213
-61.0,45,17234.859665
-249.0,196,17235.194847
-151.0,128,17235.417866
-50.0,43,17235.493231
-114.0,102,17235.669801
-42.0,29,17235.719552
-99.0,72,17235.843328
-103.0,78,17235.97892
-89.0,77,17236.112588
-117.0,92,17236.276031
-63.0,57,17236.378825
-50.0,31,17236.434813
-55.0,40,17236.532742
-77.0,63,17236.646328
-151.0,102,17236.832381
-59.0,50,17236.923898
-64.0,39,17236.994834
-60.0,38,17237.064326
-92.0,60,17237.174225
-54.0,41,17237.251059
-146.0,105,17237.44522
-52.0,42,17237.522287
-132.0,114,17237.736136
-56.0,45,17237.820722
-50.0,44,17237.903891
-35.0,24,17237.947894
-100.0,76,17238.08957
-46.0,39,17238.161376
-67.0,44,17238.243732
-51.0,37,17238.31157
-48.0,41,17238.410869
-58.0,48,17238.501772
-95.0,60,17238.617163
-51.0,34,17238.681521
-111.0,99,17238.868135
-120.0,72,17239.004023
-161.0,108,17239.208065
-61.0,51,17239.303913
-293.0,189,17239.660735
-312.0,240,17240.118101
-44.0,37,17240.188523
-27.0,31,17240.245458
-38.0,38,17240.340124
-300.0,247,17240.821061
-54.0,44,17240.903459
-80.0,68,17241.033672
-61.0,42,17241.113374
-128.0,97,17241.299747
-68.0,54,17241.402401
-50.0,30,17241.45865
-110.0,82,17241.617114
-27.0,27,17241.667843
-46.0,36,17241.734792
-54.0,41,17241.812327
-116.0,79,17241.962262
-172.0,140,17242.25333
-102.0,76,17242.3986
-71.0,47,17242.489301
-55.0,42,17242.569105
-138.0,98,17242.759409
-92.0,61,17242.876807
-101.0,79,17243.030389
-61.0,41,17243.110115
